@relation Banco_Tarde

@attribute FechaHora date "yyyy-MM-dd HH:mm:ss"
@attribute yr numeric
@attribute mnth numeric
@attribute hr numeric
@attribute weekday numeric
@attribute weathersit numeric
@attribute temp numeric
@attribute windspeed numeric
@attribute ValorW numeric
@attribute banco {Tarde}

@data
'2012-09-26 20:00:00',1,9,20,3,1,0.66,0.194,427,Tarde
'2012-09-27 15:00:00',1,9,15,4,2,0.76,0,296,Tarde
'2012-09-27 16:00:00',1,9,16,4,2,0.72,0.3284,472,Tarde
'2012-09-27 17:00:00',1,9,17,4,2,0.66,0.2985,844.428,Tarde
'2012-09-27 18:00:00',1,9,18,4,2,0.66,0.2239,811.564,Tarde
'2012-09-27 19:00:00',1,9,19,4,1,0.66,0.1343,559,Tarde
'2012-09-27 20:00:00',1,9,20,4,2,0.64,0.2239,427,Tarde
'2012-09-28 15:00:00',1,9,15,5,2,0.68,0.2836,392,Tarde
'2012-09-28 16:00:00',1,9,16,5,2,0.66,0.2239,502,Tarde
'2012-09-28 17:00:00',1,9,17,5,2,0.66,0.2985,808,Tarde
'2012-09-28 18:00:00',1,9,18,5,2,0.64,0.2239,667,Tarde
'2012-09-28 19:00:00',1,9,19,5,3,0.62,0.2537,508,Tarde
'2012-09-28 20:00:00',1,9,20,5,3,0.6,0.1642,336,Tarde
'2012-09-29 15:00:00',1,9,15,6,1,0.6,0.2537,499,Tarde
'2012-09-29 16:00:00',1,9,16,6,1,0.62,0.2537,534.428,Tarde
'2012-09-29 17:00:00',1,9,17,6,1,0.6,0.3582,712,Tarde
'2012-09-29 18:00:00',1,9,18,6,1,0.56,0.194,594,Tarde
'2012-09-29 19:00:00',1,9,19,6,1,0.52,0.1642,470,Tarde
'2012-09-29 20:00:00',1,9,20,6,1,0.52,0.194,315,Tarde
'2012-09-30 15:00:00',1,9,15,0,1,0.64,0.2537,499,Tarde
'2012-09-30 16:00:00',1,9,16,0,1,0.64,0.2239,534.428,Tarde
'2012-09-30 17:00:00',1,9,17,0,1,0.62,0.2836,575,Tarde
'2012-09-30 18:00:00',1,9,18,0,1,0.52,0.4478,401,Tarde
'2012-09-30 19:00:00',1,9,19,0,3,0.5,0.1343,257,Tarde
'2012-09-30 20:00:00',1,9,20,0,3,0.5,0.1343,194,Tarde
'2012-10-01 15:00:00',1,10,15,1,2,0.62,0.1343,329,Tarde
'2012-10-01 16:00:00',1,10,16,1,2,0.62,0.2537,459,Tarde
'2012-10-01 17:00:00',1,10,17,1,3,0.56,0.2537,844.428,Tarde
'2012-10-01 18:00:00',1,10,18,1,3,0.56,0.1045,613,Tarde
'2012-10-01 19:00:00',1,10,19,1,2,0.54,0.1045,516,Tarde
'2012-10-01 20:00:00',1,10,20,1,3,0.54,0,262,Tarde
'2012-10-02 15:00:00',1,10,15,2,3,0.62,0.1343,209,Tarde
'2012-10-02 16:00:00',1,10,16,2,3,0.62,0.1343,374,Tarde
'2012-10-02 17:00:00',1,10,17,2,3,0.62,0.1045,715,Tarde
'2012-10-02 18:00:00',1,10,18,2,3,0.62,0.0896,687,Tarde
'2012-10-02 19:00:00',1,10,19,2,3,0.62,0,395,Tarde
'2012-10-02 20:00:00',1,10,20,2,3,0.62,0.1343,306,Tarde
'2012-10-03 15:00:00',1,10,15,3,2,0.72,0.1642,319,Tarde
'2012-10-03 16:00:00',1,10,16,3,2,0.72,0,478,Tarde
'2012-10-03 17:00:00',1,10,17,3,1,0.7,0,844.428,Tarde
'2012-10-03 18:00:00',1,10,18,3,1,0.7,0,810,Tarde
'2012-10-03 19:00:00',1,10,19,3,1,0.7,0,579.564,Tarde
'2012-10-03 20:00:00',1,10,20,3,1,0.7,0,427,Tarde
'2012-10-04 15:00:00',1,10,15,4,1,0.72,0.2836,325,Tarde
'2012-10-04 16:00:00',1,10,16,4,1,0.7,0.2836,497,Tarde
'2012-10-04 17:00:00',1,10,17,4,1,0.7,0.2239,844.428,Tarde
'2012-10-04 18:00:00',1,10,18,4,1,0.66,0.1045,811.564,Tarde
'2012-10-04 19:00:00',1,10,19,4,1,0.66,0.1045,534,Tarde
'2012-10-04 20:00:00',1,10,20,4,1,0.64,0.1045,427,Tarde
'2012-10-05 15:00:00',1,10,15,5,1,0.72,0.2537,470,Tarde
'2012-10-05 16:00:00',1,10,16,5,1,0.72,0,534.428,Tarde
'2012-10-05 17:00:00',1,10,17,5,1,0.7,0.1642,844.428,Tarde
'2012-10-05 18:00:00',1,10,18,5,1,0.64,0.1343,761,Tarde
'2012-10-05 19:00:00',1,10,19,5,1,0.62,0.1642,500,Tarde
'2012-10-05 20:00:00',1,10,20,5,1,0.6,0.1343,372,Tarde
'2012-10-06 15:00:00',1,10,15,6,1,0.6,0.4179,499,Tarde
'2012-10-06 16:00:00',1,10,16,6,1,0.6,0.5224,534.428,Tarde
'2012-10-06 17:00:00',1,10,17,6,1,0.54,0.3881,610,Tarde
'2012-10-06 18:00:00',1,10,18,6,1,0.52,0.4179,495,Tarde
'2012-10-06 19:00:00',1,10,19,6,1,0.48,0.2239,341,Tarde
'2012-10-06 20:00:00',1,10,20,6,1,0.48,0.2537,247,Tarde
'2012-10-07 15:00:00',1,10,15,0,3,0.42,0.1343,306,Tarde
'2012-10-07 16:00:00',1,10,16,0,3,0.4,0.1642,333,Tarde
'2012-10-07 17:00:00',1,10,17,0,3,0.4,0.2239,157,Tarde
'2012-10-07 18:00:00',1,10,18,0,3,0.4,0.194,106,Tarde
'2012-10-07 19:00:00',1,10,19,0,2,0.4,0.1045,114,Tarde
'2012-10-07 20:00:00',1,10,20,0,1,0.4,0.1343,116,Tarde
'2012-10-08 15:00:00',1,10,15,1,3,0.42,0.194,370,Tarde
'2012-10-08 16:00:00',1,10,16,1,3,0.42,0.194,377,Tarde
'2012-10-08 17:00:00',1,10,17,1,2,0.42,0.2537,497,Tarde
'2012-10-08 18:00:00',1,10,18,1,2,0.42,0.2836,456,Tarde
'2012-10-08 19:00:00',1,10,19,1,2,0.4,0.2537,371,Tarde
'2012-10-08 20:00:00',1,10,20,1,3,0.4,0.2239,227,Tarde
'2012-10-09 15:00:00',1,10,15,2,2,0.52,0.1642,254,Tarde
'2012-10-09 16:00:00',1,10,16,2,2,0.5,0.1642,424,Tarde
'2012-10-09 17:00:00',1,10,17,2,2,0.52,0.1642,806,Tarde
'2012-10-09 18:00:00',1,10,18,2,2,0.5,0.2239,784,Tarde
'2012-10-09 19:00:00',1,10,19,2,2,0.5,0.1642,514,Tarde
'2012-10-09 20:00:00',1,10,20,2,2,0.5,0.1642,360,Tarde
'2012-10-10 15:00:00',1,10,15,3,1,0.6,0.1642,319,Tarde
'2012-10-10 16:00:00',1,10,16,3,1,0.6,0.2239,534.428,Tarde
'2012-10-10 17:00:00',1,10,17,3,1,0.58,0.2239,844.428,Tarde
'2012-10-10 18:00:00',1,10,18,3,2,0.56,0.1642,811.564,Tarde
'2012-10-10 19:00:00',1,10,19,3,2,0.56,0.5821,566,Tarde
'2012-10-10 20:00:00',1,10,20,3,1,0.52,0.4925,392,Tarde
'2012-10-11 15:00:00',1,10,15,4,1,0.52,0.1642,460,Tarde
'2012-10-11 16:00:00',1,10,16,4,1,0.5,0.1343,481,Tarde
'2012-10-11 17:00:00',1,10,17,4,1,0.5,0.2836,827,Tarde
'2012-10-11 18:00:00',1,10,18,4,1,0.46,0.1642,692,Tarde
'2012-10-11 19:00:00',1,10,19,4,1,0.44,0.1343,579.564,Tarde
'2012-10-11 20:00:00',1,10,20,4,1,0.42,0.1642,415,Tarde
'2012-10-12 15:00:00',1,10,15,5,1,0.52,0.4478,455,Tarde
'2012-10-12 16:00:00',1,10,16,5,1,0.46,0.3582,520,Tarde
'2012-10-12 17:00:00',1,10,17,5,1,0.46,0.3881,837,Tarde
'2012-10-12 18:00:00',1,10,18,5,1,0.44,0.2985,642,Tarde
'2012-10-12 19:00:00',1,10,19,5,1,0.42,0.2239,493,Tarde
'2012-10-12 20:00:00',1,10,20,5,1,0.42,0.1343,308,Tarde
'2012-10-13 15:00:00',1,10,15,6,1,0.5,0.194,499,Tarde
'2012-10-13 16:00:00',1,10,16,6,1,0.5,0.194,534.428,Tarde
'2012-10-13 17:00:00',1,10,17,6,1,0.46,0.1642,528,Tarde
'2012-10-13 18:00:00',1,10,18,6,1,0.46,0.1343,473,Tarde
'2012-10-13 19:00:00',1,10,19,6,1,0.44,0.1642,332,Tarde
'2012-10-13 20:00:00',1,10,20,6,1,0.4,0.0896,255,Tarde
'2012-10-14 15:00:00',1,10,15,0,1,0.66,0.4179,499,Tarde
'2012-10-14 16:00:00',1,10,16,0,1,0.64,0.2985,534.428,Tarde
'2012-10-14 17:00:00',1,10,17,0,1,0.64,0.194,539,Tarde
'2012-10-14 18:00:00',1,10,18,0,1,0.58,0.2537,453,Tarde
'2012-10-14 19:00:00',1,10,19,0,1,0.56,0.2239,336,Tarde
'2012-10-14 20:00:00',1,10,20,0,1,0.54,0.2239,246,Tarde
'2012-10-15 15:00:00',1,10,15,1,1,0.6,0.3284,260,Tarde
'2012-10-15 16:00:00',1,10,16,1,1,0.56,0.2985,447,Tarde
'2012-10-15 17:00:00',1,10,17,1,1,0.56,0.2537,766,Tarde
'2012-10-15 18:00:00',1,10,18,1,3,0.54,0.1343,592,Tarde
'2012-10-15 19:00:00',1,10,19,1,3,0.52,0.0896,239,Tarde
'2012-10-15 20:00:00',1,10,20,1,2,0.52,0.3881,256,Tarde
'2012-10-16 15:00:00',1,10,15,2,1,0.54,0.3284,346,Tarde
'2012-10-16 16:00:00',1,10,16,2,1,0.54,0.2836,446,Tarde
'2012-10-16 17:00:00',1,10,17,2,1,0.52,0.194,844.428,Tarde
'2012-10-16 18:00:00',1,10,18,2,1,0.5,0.1642,811.564,Tarde
'2012-10-16 19:00:00',1,10,19,2,1,0.48,0,531,Tarde
'2012-10-16 20:00:00',1,10,20,2,1,0.46,0,427,Tarde
'2012-10-17 15:00:00',1,10,15,3,2,0.58,0.2239,301,Tarde
'2012-10-17 16:00:00',1,10,16,3,1,0.56,0.194,466,Tarde
'2012-10-17 17:00:00',1,10,17,3,1,0.54,0.1045,844.428,Tarde
'2012-10-17 18:00:00',1,10,18,3,1,0.52,0.1642,811.564,Tarde
'2012-10-17 19:00:00',1,10,19,3,1,0.5,0.194,516,Tarde
'2012-10-17 20:00:00',1,10,20,3,1,0.5,0.1343,414,Tarde
'2012-10-18 15:00:00',1,10,15,4,2,0.6,0.194,353,Tarde
'2012-10-18 16:00:00',1,10,16,4,1,0.6,0.2836,450,Tarde
'2012-10-18 17:00:00',1,10,17,4,2,0.58,0.3284,844.428,Tarde
'2012-10-18 18:00:00',1,10,18,4,2,0.56,0.3284,788,Tarde
'2012-10-18 19:00:00',1,10,19,4,2,0.56,0.2985,513,Tarde
'2012-10-18 20:00:00',1,10,20,4,2,0.56,0.2537,387,Tarde
'2012-10-19 15:00:00',1,10,15,5,1,0.64,0.2985,395,Tarde
'2012-10-19 16:00:00',1,10,16,5,3,0.62,0.3582,534.428,Tarde
'2012-10-19 17:00:00',1,10,17,5,3,0.62,0.3582,425,Tarde
'2012-10-19 18:00:00',1,10,18,5,1,0.56,0.1045,233,Tarde
'2012-10-19 19:00:00',1,10,19,5,1,0.54,0.1642,232,Tarde
'2012-10-19 20:00:00',1,10,20,5,1,0.52,0.194,229,Tarde
'2012-10-20 15:00:00',1,10,15,6,1,0.56,0,499,Tarde
'2012-10-20 16:00:00',1,10,16,6,1,0.54,0.2836,534.428,Tarde
'2012-10-20 17:00:00',1,10,17,6,1,0.54,0.2239,731,Tarde
'2012-10-20 18:00:00',1,10,18,6,1,0.52,0.2239,521,Tarde
'2012-10-20 19:00:00',1,10,19,6,1,0.5,0.1343,345,Tarde
'2012-10-20 20:00:00',1,10,20,6,1,0.5,0.2239,259,Tarde
'2012-10-21 15:00:00',1,10,15,0,1,0.56,0.3284,499,Tarde
'2012-10-21 16:00:00',1,10,16,0,1,0.54,0.2239,534.428,Tarde
'2012-10-21 17:00:00',1,10,17,0,1,0.52,0.2537,491,Tarde
'2012-10-21 18:00:00',1,10,18,0,1,0.52,0.194,413,Tarde
'2012-10-21 19:00:00',1,10,19,0,1,0.5,0.1642,266,Tarde
'2012-10-21 20:00:00',1,10,20,0,1,0.48,0.194,195,Tarde
'2012-10-22 15:00:00',1,10,15,1,1,0.64,0.1642,296,Tarde
'2012-10-22 16:00:00',1,10,16,1,1,0.62,0.1642,524,Tarde
'2012-10-22 17:00:00',1,10,17,1,1,0.62,0.1045,844.428,Tarde
'2012-10-22 18:00:00',1,10,18,1,1,0.54,0.1045,786,Tarde
'2012-10-22 19:00:00',1,10,19,1,1,0.52,0.1045,514,Tarde
'2012-10-22 20:00:00',1,10,20,1,1,0.5,0.1045,403,Tarde
'2012-10-23 15:00:00',1,10,15,2,1,0.68,0.2239,346,Tarde
'2012-10-23 16:00:00',1,10,16,2,1,0.68,0.0896,534.428,Tarde
'2012-10-23 17:00:00',1,10,17,2,1,0.68,0,844.428,Tarde
'2012-10-23 18:00:00',1,10,18,2,1,0.62,0.0896,811.564,Tarde
'2012-10-23 19:00:00',1,10,19,2,1,0.62,0.0896,482,Tarde
'2012-10-23 20:00:00',1,10,20,2,1,0.58,0.1343,379,Tarde
'2012-10-24 15:00:00',1,10,15,3,1,0.7,0.1045,308,Tarde
'2012-10-24 16:00:00',1,10,16,3,1,0.74,0.1343,532,Tarde
'2012-10-24 17:00:00',1,10,17,3,1,0.66,0,844.428,Tarde
'2012-10-24 18:00:00',1,10,18,3,1,0.66,0,811.564,Tarde
'2012-10-24 19:00:00',1,10,19,3,2,0.64,0.0896,572,Tarde
'2012-10-24 20:00:00',1,10,20,3,2,0.62,0.0896,427,Tarde
'2012-10-25 15:00:00',1,10,15,4,1,0.62,0.1343,305,Tarde
'2012-10-25 16:00:00',1,10,16,4,1,0.6,0.1642,499,Tarde
'2012-10-25 17:00:00',1,10,17,4,1,0.6,0.1642,844.428,Tarde
'2012-10-25 18:00:00',1,10,18,4,1,0.56,0.1045,809,Tarde
'2012-10-25 19:00:00',1,10,19,4,1,0.54,0.194,542,Tarde
'2012-10-25 20:00:00',1,10,20,4,2,0.52,0.1343,347,Tarde
'2012-10-26 15:00:00',1,10,15,5,2,0.62,0.1045,448,Tarde
'2012-10-26 16:00:00',1,10,16,5,2,0.58,0.1642,534.428,Tarde
'2012-10-26 17:00:00',1,10,17,5,2,0.56,0.194,817,Tarde
'2012-10-26 18:00:00',1,10,18,5,2,0.56,0.1343,665,Tarde
'2012-10-26 19:00:00',1,10,19,5,2,0.54,0.1642,471,Tarde
'2012-10-26 20:00:00',1,10,20,5,2,0.54,0.1642,311,Tarde
'2012-10-27 15:00:00',1,10,15,6,2,0.56,0.2836,499,Tarde
'2012-10-27 16:00:00',1,10,16,6,2,0.56,0.2836,534.428,Tarde
'2012-10-27 17:00:00',1,10,17,6,2,0.56,0.2836,618,Tarde
'2012-10-27 18:00:00',1,10,18,6,2,0.56,0.2836,456,Tarde
'2012-10-27 19:00:00',1,10,19,6,2,0.52,0.2239,300,Tarde
'2012-10-27 20:00:00',1,10,20,6,2,0.52,0.2239,296,Tarde
'2012-10-28 15:00:00',1,10,15,0,2,0.5,0.4925,301,Tarde
'2012-10-28 16:00:00',1,10,16,0,3,0.48,0.4627,293,Tarde
'2012-10-28 17:00:00',1,10,17,0,3,0.46,0.5224,225,Tarde
'2012-10-28 18:00:00',1,10,18,0,3,0.42,0.4925,154,Tarde
'2012-10-28 19:00:00',1,10,19,0,3,0.42,0.3582,54,Tarde
'2012-10-28 20:00:00',1,10,20,0,3,0.42,0.4627,55,Tarde
'2012-10-30 15:00:00',1,10,15,2,3,0.3,0.2537,124,Tarde
'2012-10-30 16:00:00',1,10,16,2,3,0.3,0.2537,98,Tarde
'2012-10-30 17:00:00',1,10,17,2,3,0.3,0.2239,124,Tarde
'2012-10-30 18:00:00',1,10,18,2,3,0.3,0.1343,143,Tarde
'2012-10-30 19:00:00',1,10,19,2,2,0.5,0.194,115,Tarde
'2012-10-30 20:00:00',1,10,20,2,2,0.3,0.194,81,Tarde
'2012-10-31 15:00:00',1,10,15,3,1,0.42,0.1642,230,Tarde
'2012-10-31 16:00:00',1,10,16,3,2,0.42,0.2239,424,Tarde
'2012-10-31 17:00:00',1,10,17,3,2,0.4,0.1642,723,Tarde
'2012-10-31 18:00:00',1,10,18,3,2,0.4,0.1642,584,Tarde
'2012-10-31 19:00:00',1,10,19,3,2,0.4,0.194,410,Tarde
'2012-10-31 20:00:00',1,10,20,3,2,0.4,0.194,268,Tarde
