FechaHora,yr,mnth,hr,weekday,weathersit,temp,windspeed,ValorW,banco
2012-09-26 15:00:00,1,9,15,3,1,0.74,0.2985,300.0,Tarde
2012-09-26 16:00:00,1,9,16,3,1,0.74,0.2836,468.0,Tarde
2012-09-26 17:00:00,1,9,17,3,1,0.74,0.2985,844.428,Tarde
2012-09-26 18:00:00,1,9,18,3,1,0.74,0.2239,811.5640000000001,Tarde
2012-09-26 19:00:00,1,9,19,3,1,0.7,0.1642,579.5640000000001,Tarde
2012-09-26 20:00:00,1,9,20,3,1,0.66,0.194,427.0,Tarde
2012-09-27 15:00:00,1,9,15,4,2,0.76,0.0,296.0,Tarde
2012-09-27 16:00:00,1,9,16,4,2,0.72,0.3284,472.0,Tarde
2012-09-27 17:00:00,1,9,17,4,2,0.66,0.2985,844.428,Tarde
2012-09-27 18:00:00,1,9,18,4,2,0.66,0.2239,811.5640000000001,Tarde
2012-09-27 19:00:00,1,9,19,4,1,0.66,0.1343,559.0,Tarde
2012-09-27 20:00:00,1,9,20,4,2,0.64,0.2239,427.0,Tarde
2012-09-28 15:00:00,1,9,15,5,2,0.68,0.2836,392.0,Tarde
2012-09-28 16:00:00,1,9,16,5,2,0.66,0.2239,502.0,Tarde
2012-09-28 17:00:00,1,9,17,5,2,0.66,0.2985,808.0,Tarde
2012-09-28 18:00:00,1,9,18,5,2,0.64,0.2239,667.0,Tarde
2012-09-28 19:00:00,1,9,19,5,3,0.62,0.2537,508.0,Tarde
2012-09-28 20:00:00,1,9,20,5,3,0.6,0.1642,336.0,Tarde
2012-09-29 15:00:00,1,9,15,6,1,0.6,0.2537,499.0,Tarde
2012-09-29 16:00:00,1,9,16,6,1,0.62,0.2537,534.428,Tarde
2012-09-29 17:00:00,1,9,17,6,1,0.6,0.3582,712.0,Tarde
2012-09-29 18:00:00,1,9,18,6,1,0.56,0.194,594.0,Tarde
2012-09-29 19:00:00,1,9,19,6,1,0.52,0.1642,470.0,Tarde
2012-09-29 20:00:00,1,9,20,6,1,0.52,0.194,315.0,Tarde
2012-09-30 15:00:00,1,9,15,0,1,0.64,0.2537,499.0,Tarde
2012-09-30 16:00:00,1,9,16,0,1,0.64,0.2239,534.428,Tarde
2012-09-30 17:00:00,1,9,17,0,1,0.62,0.2836,575.0,Tarde
2012-09-30 18:00:00,1,9,18,0,1,0.52,0.4478,401.0,Tarde
2012-09-30 19:00:00,1,9,19,0,3,0.5,0.1343,257.0,Tarde
2012-09-30 20:00:00,1,9,20,0,3,0.5,0.1343,194.0,Tarde
2012-10-01 15:00:00,1,10,15,1,2,0.62,0.1343,329.0,Tarde
2012-10-01 16:00:00,1,10,16,1,2,0.62,0.2537,459.0,Tarde
2012-10-01 17:00:00,1,10,17,1,3,0.56,0.2537,844.428,Tarde
2012-10-01 18:00:00,1,10,18,1,3,0.56,0.1045,613.0,Tarde
2012-10-01 19:00:00,1,10,19,1,2,0.54,0.1045,516.0,Tarde
2012-10-01 20:00:00,1,10,20,1,3,0.54,0.0,262.0,Tarde
2012-10-02 15:00:00,1,10,15,2,3,0.62,0.1343,209.0,Tarde
2012-10-02 16:00:00,1,10,16,2,3,0.62,0.1343,374.0,Tarde
2012-10-02 17:00:00,1,10,17,2,3,0.62,0.1045,715.0,Tarde
2012-10-02 18:00:00,1,10,18,2,3,0.62,0.0896,687.0,Tarde
2012-10-02 19:00:00,1,10,19,2,3,0.62,0.0,395.0,Tarde
2012-10-02 20:00:00,1,10,20,2,3,0.62,0.1343,306.0,Tarde
2012-10-03 15:00:00,1,10,15,3,2,0.72,0.1642,319.0,Tarde
2012-10-03 16:00:00,1,10,16,3,2,0.72,0.0,478.0,Tarde
2012-10-03 17:00:00,1,10,17,3,1,0.7,0.0,844.428,Tarde
2012-10-03 18:00:00,1,10,18,3,1,0.7,0.0,810.0,Tarde
2012-10-03 19:00:00,1,10,19,3,1,0.7,0.0,579.5640000000001,Tarde
2012-10-03 20:00:00,1,10,20,3,1,0.7,0.0,427.0,Tarde
2012-10-04 15:00:00,1,10,15,4,1,0.72,0.2836,325.0,Tarde
2012-10-04 16:00:00,1,10,16,4,1,0.7,0.2836,497.0,Tarde
2012-10-04 17:00:00,1,10,17,4,1,0.7,0.2239,844.428,Tarde
2012-10-04 18:00:00,1,10,18,4,1,0.66,0.1045,811.5640000000001,Tarde
2012-10-04 19:00:00,1,10,19,4,1,0.66,0.1045,534.0,Tarde
2012-10-04 20:00:00,1,10,20,4,1,0.64,0.1045,427.0,Tarde
2012-10-05 15:00:00,1,10,15,5,1,0.72,0.2537,470.0,Tarde
2012-10-05 16:00:00,1,10,16,5,1,0.72,0.0,534.428,Tarde
2012-10-05 17:00:00,1,10,17,5,1,0.7,0.1642,844.428,Tarde
2012-10-05 18:00:00,1,10,18,5,1,0.64,0.1343,761.0,Tarde
2012-10-05 19:00:00,1,10,19,5,1,0.62,0.1642,500.0,Tarde
2012-10-05 20:00:00,1,10,20,5,1,0.6,0.1343,372.0,Tarde
2012-10-06 15:00:00,1,10,15,6,1,0.6,0.4179,499.0,Tarde
2012-10-06 16:00:00,1,10,16,6,1,0.6,0.5224,534.428,Tarde
2012-10-06 17:00:00,1,10,17,6,1,0.54,0.3881,610.0,Tarde
2012-10-06 18:00:00,1,10,18,6,1,0.52,0.4179,495.0,Tarde
2012-10-06 19:00:00,1,10,19,6,1,0.48,0.2239,341.0,Tarde
2012-10-06 20:00:00,1,10,20,6,1,0.48,0.2537,247.0,Tarde
2012-10-07 15:00:00,1,10,15,0,3,0.42,0.1343,306.0,Tarde
2012-10-07 16:00:00,1,10,16,0,3,0.4,0.1642,333.0,Tarde
2012-10-07 17:00:00,1,10,17,0,3,0.4,0.2239,157.0,Tarde
2012-10-07 18:00:00,1,10,18,0,3,0.4,0.194,106.0,Tarde
2012-10-07 19:00:00,1,10,19,0,2,0.4,0.1045,114.0,Tarde
2012-10-07 20:00:00,1,10,20,0,1,0.4,0.1343,116.0,Tarde
2012-10-08 15:00:00,1,10,15,1,3,0.42,0.194,370.0,Tarde
2012-10-08 16:00:00,1,10,16,1,3,0.42,0.194,377.0,Tarde
2012-10-08 17:00:00,1,10,17,1,2,0.42,0.2537,497.0,Tarde
2012-10-08 18:00:00,1,10,18,1,2,0.42,0.2836,456.0,Tarde
2012-10-08 19:00:00,1,10,19,1,2,0.4,0.2537,371.0,Tarde
2012-10-08 20:00:00,1,10,20,1,3,0.4,0.2239,227.0,Tarde
2012-10-09 15:00:00,1,10,15,2,2,0.52,0.1642,254.0,Tarde
2012-10-09 16:00:00,1,10,16,2,2,0.5,0.1642,424.0,Tarde
2012-10-09 17:00:00,1,10,17,2,2,0.52,0.1642,806.0,Tarde
2012-10-09 18:00:00,1,10,18,2,2,0.5,0.2239,784.0,Tarde
2012-10-09 19:00:00,1,10,19,2,2,0.5,0.1642,514.0,Tarde
2012-10-09 20:00:00,1,10,20,2,2,0.5,0.1642,360.0,Tarde
2012-10-10 15:00:00,1,10,15,3,1,0.6,0.1642,319.0,Tarde
2012-10-10 16:00:00,1,10,16,3,1,0.6,0.2239,534.428,Tarde
2012-10-10 17:00:00,1,10,17,3,1,0.58,0.2239,844.428,Tarde
2012-10-10 18:00:00,1,10,18,3,2,0.56,0.1642,811.5640000000001,Tarde
2012-10-10 19:00:00,1,10,19,3,2,0.56,0.5821,566.0,Tarde
2012-10-10 20:00:00,1,10,20,3,1,0.52,0.4925,392.0,Tarde
2012-10-11 15:00:00,1,10,15,4,1,0.52,0.1642,460.0,Tarde
2012-10-11 16:00:00,1,10,16,4,1,0.5,0.1343,481.0,Tarde
2012-10-11 17:00:00,1,10,17,4,1,0.5,0.2836,827.0,Tarde
2012-10-11 18:00:00,1,10,18,4,1,0.46,0.1642,692.0,Tarde
2012-10-11 19:00:00,1,10,19,4,1,0.44,0.1343,579.5640000000001,Tarde
2012-10-11 20:00:00,1,10,20,4,1,0.42,0.1642,415.0,Tarde
2012-10-12 15:00:00,1,10,15,5,1,0.52,0.4478,455.0,Tarde
2012-10-12 16:00:00,1,10,16,5,1,0.46,0.3582,520.0,Tarde
2012-10-12 17:00:00,1,10,17,5,1,0.46,0.3881,837.0,Tarde
2012-10-12 18:00:00,1,10,18,5,1,0.44,0.2985,642.0,Tarde
2012-10-12 19:00:00,1,10,19,5,1,0.42,0.2239,493.0,Tarde
2012-10-12 20:00:00,1,10,20,5,1,0.42,0.1343,308.0,Tarde
2012-10-13 15:00:00,1,10,15,6,1,0.5,0.194,499.0,Tarde
2012-10-13 16:00:00,1,10,16,6,1,0.5,0.194,534.428,Tarde
2012-10-13 17:00:00,1,10,17,6,1,0.46,0.1642,528.0,Tarde
2012-10-13 18:00:00,1,10,18,6,1,0.46,0.1343,473.0,Tarde
2012-10-13 19:00:00,1,10,19,6,1,0.44,0.1642,332.0,Tarde
2012-10-13 20:00:00,1,10,20,6,1,0.4,0.0896,255.0,Tarde
2012-10-14 15:00:00,1,10,15,0,1,0.66,0.4179,499.0,Tarde
2012-10-14 16:00:00,1,10,16,0,1,0.64,0.2985,534.428,Tarde
2012-10-14 17:00:00,1,10,17,0,1,0.64,0.194,539.0,Tarde
2012-10-14 18:00:00,1,10,18,0,1,0.58,0.2537,453.0,Tarde
2012-10-14 19:00:00,1,10,19,0,1,0.56,0.2239,336.0,Tarde
2012-10-14 20:00:00,1,10,20,0,1,0.54,0.2239,246.0,Tarde
2012-10-15 15:00:00,1,10,15,1,1,0.6,0.3284,260.0,Tarde
2012-10-15 16:00:00,1,10,16,1,1,0.56,0.2985,447.0,Tarde
2012-10-15 17:00:00,1,10,17,1,1,0.56,0.2537,766.0,Tarde
2012-10-15 18:00:00,1,10,18,1,3,0.54,0.1343,592.0,Tarde
2012-10-15 19:00:00,1,10,19,1,3,0.52,0.0896,239.0,Tarde
2012-10-15 20:00:00,1,10,20,1,2,0.52,0.3881,256.0,Tarde
2012-10-16 15:00:00,1,10,15,2,1,0.54,0.3284,346.0,Tarde
2012-10-16 16:00:00,1,10,16,2,1,0.54,0.2836,446.0,Tarde
2012-10-16 17:00:00,1,10,17,2,1,0.52,0.194,844.428,Tarde
2012-10-16 18:00:00,1,10,18,2,1,0.5,0.1642,811.5640000000001,Tarde
2012-10-16 19:00:00,1,10,19,2,1,0.48,0.0,531.0,Tarde
2012-10-16 20:00:00,1,10,20,2,1,0.46,0.0,427.0,Tarde
2012-10-17 15:00:00,1,10,15,3,2,0.58,0.2239,301.0,Tarde
2012-10-17 16:00:00,1,10,16,3,1,0.56,0.194,466.0,Tarde
2012-10-17 17:00:00,1,10,17,3,1,0.54,0.1045,844.428,Tarde
2012-10-17 18:00:00,1,10,18,3,1,0.52,0.1642,811.5640000000001,Tarde
2012-10-17 19:00:00,1,10,19,3,1,0.5,0.194,516.0,Tarde
2012-10-17 20:00:00,1,10,20,3,1,0.5,0.1343,414.0,Tarde
2012-10-18 15:00:00,1,10,15,4,2,0.6,0.194,353.0,Tarde
2012-10-18 16:00:00,1,10,16,4,1,0.6,0.2836,450.0,Tarde
2012-10-18 17:00:00,1,10,17,4,2,0.58,0.3284,844.428,Tarde
2012-10-18 18:00:00,1,10,18,4,2,0.56,0.3284,788.0,Tarde
2012-10-18 19:00:00,1,10,19,4,2,0.56,0.2985,513.0,Tarde
2012-10-18 20:00:00,1,10,20,4,2,0.56,0.2537,387.0,Tarde
2012-10-19 15:00:00,1,10,15,5,1,0.64,0.2985,395.0,Tarde
2012-10-19 16:00:00,1,10,16,5,3,0.62,0.3582,534.428,Tarde
2012-10-19 17:00:00,1,10,17,5,3,0.62,0.3582,425.0,Tarde
2012-10-19 18:00:00,1,10,18,5,1,0.56,0.1045,233.0,Tarde
2012-10-19 19:00:00,1,10,19,5,1,0.54,0.1642,232.0,Tarde
2012-10-19 20:00:00,1,10,20,5,1,0.52,0.194,229.0,Tarde
2012-10-20 15:00:00,1,10,15,6,1,0.56,0.0,499.0,Tarde
2012-10-20 16:00:00,1,10,16,6,1,0.54,0.2836,534.428,Tarde
2012-10-20 17:00:00,1,10,17,6,1,0.54,0.2239,731.0,Tarde
2012-10-20 18:00:00,1,10,18,6,1,0.52,0.2239,521.0,Tarde
2012-10-20 19:00:00,1,10,19,6,1,0.5,0.1343,345.0,Tarde
2012-10-20 20:00:00,1,10,20,6,1,0.5,0.2239,259.0,Tarde
2012-10-21 15:00:00,1,10,15,0,1,0.56,0.3284,499.0,Tarde
2012-10-21 16:00:00,1,10,16,0,1,0.54,0.2239,534.428,Tarde
2012-10-21 17:00:00,1,10,17,0,1,0.52,0.2537,491.0,Tarde
2012-10-21 18:00:00,1,10,18,0,1,0.52,0.194,413.0,Tarde
2012-10-21 19:00:00,1,10,19,0,1,0.5,0.1642,266.0,Tarde
2012-10-21 20:00:00,1,10,20,0,1,0.48,0.194,195.0,Tarde
2012-10-22 15:00:00,1,10,15,1,1,0.64,0.1642,296.0,Tarde
2012-10-22 16:00:00,1,10,16,1,1,0.62,0.1642,524.0,Tarde
2012-10-22 17:00:00,1,10,17,1,1,0.62,0.1045,844.428,Tarde
2012-10-22 18:00:00,1,10,18,1,1,0.54,0.1045,786.0,Tarde
2012-10-22 19:00:00,1,10,19,1,1,0.52,0.1045,514.0,Tarde
2012-10-22 20:00:00,1,10,20,1,1,0.5,0.1045,403.0,Tarde
2012-10-23 15:00:00,1,10,15,2,1,0.68,0.2239,346.0,Tarde
2012-10-23 16:00:00,1,10,16,2,1,0.68,0.0896,534.428,Tarde
2012-10-23 17:00:00,1,10,17,2,1,0.68,0.0,844.428,Tarde
2012-10-23 18:00:00,1,10,18,2,1,0.62,0.0896,811.5640000000001,Tarde
2012-10-23 19:00:00,1,10,19,2,1,0.62,0.0896,482.0,Tarde
2012-10-23 20:00:00,1,10,20,2,1,0.58,0.1343,379.0,Tarde
2012-10-24 15:00:00,1,10,15,3,1,0.7,0.1045,308.0,Tarde
2012-10-24 16:00:00,1,10,16,3,1,0.74,0.1343,532.0,Tarde
2012-10-24 17:00:00,1,10,17,3,1,0.66,0.0,844.428,Tarde
2012-10-24 18:00:00,1,10,18,3,1,0.66,0.0,811.5640000000001,Tarde
2012-10-24 19:00:00,1,10,19,3,2,0.64,0.0896,572.0,Tarde
2012-10-24 20:00:00,1,10,20,3,2,0.62,0.0896,427.0,Tarde
2012-10-25 15:00:00,1,10,15,4,1,0.62,0.1343,305.0,Tarde
2012-10-25 16:00:00,1,10,16,4,1,0.6,0.1642,499.0,Tarde
2012-10-25 17:00:00,1,10,17,4,1,0.6,0.1642,844.428,Tarde
2012-10-25 18:00:00,1,10,18,4,1,0.56,0.1045,809.0,Tarde
2012-10-25 19:00:00,1,10,19,4,1,0.54,0.194,542.0,Tarde
2012-10-25 20:00:00,1,10,20,4,2,0.52,0.1343,347.0,Tarde
2012-10-26 15:00:00,1,10,15,5,2,0.62,0.1045,448.0,Tarde
2012-10-26 16:00:00,1,10,16,5,2,0.58,0.1642,534.428,Tarde
2012-10-26 17:00:00,1,10,17,5,2,0.56,0.194,817.0,Tarde
2012-10-26 18:00:00,1,10,18,5,2,0.56,0.1343,665.0,Tarde
2012-10-26 19:00:00,1,10,19,5,2,0.54,0.1642,471.0,Tarde
2012-10-26 20:00:00,1,10,20,5,2,0.54,0.1642,311.0,Tarde
2012-10-27 15:00:00,1,10,15,6,2,0.56,0.2836,499.0,Tarde
2012-10-27 16:00:00,1,10,16,6,2,0.56,0.2836,534.428,Tarde
2012-10-27 17:00:00,1,10,17,6,2,0.56,0.2836,618.0,Tarde
2012-10-27 18:00:00,1,10,18,6,2,0.56,0.2836,456.0,Tarde
2012-10-27 19:00:00,1,10,19,6,2,0.52,0.2239,300.0,Tarde
2012-10-27 20:00:00,1,10,20,6,2,0.52,0.2239,296.0,Tarde
2012-10-28 15:00:00,1,10,15,0,2,0.5,0.4925,301.0,Tarde
2012-10-28 16:00:00,1,10,16,0,3,0.48,0.4627,293.0,Tarde
2012-10-28 17:00:00,1,10,17,0,3,0.46,0.5224,225.0,Tarde
2012-10-28 18:00:00,1,10,18,0,3,0.42,0.4925,154.0,Tarde
2012-10-28 19:00:00,1,10,19,0,3,0.42,0.3582,54.0,Tarde
2012-10-28 20:00:00,1,10,20,0,3,0.42,0.4627,55.0,Tarde
2012-10-30 15:00:00,1,10,15,2,3,0.3,0.2537,124.0,Tarde
2012-10-30 16:00:00,1,10,16,2,3,0.3,0.2537,98.0,Tarde
2012-10-30 17:00:00,1,10,17,2,3,0.3,0.2239,124.0,Tarde
2012-10-30 18:00:00,1,10,18,2,3,0.3,0.1343,143.0,Tarde
2012-10-30 19:00:00,1,10,19,2,2,0.5,0.194,115.0,Tarde
2012-10-30 20:00:00,1,10,20,2,2,0.3,0.194,81.0,Tarde
2012-10-31 15:00:00,1,10,15,3,1,0.42,0.1642,230.0,Tarde
2012-10-31 16:00:00,1,10,16,3,2,0.42,0.2239,424.0,Tarde
2012-10-31 17:00:00,1,10,17,3,2,0.4,0.1642,723.0,Tarde
2012-10-31 18:00:00,1,10,18,3,2,0.4,0.1642,584.0,Tarde
2012-10-31 19:00:00,1,10,19,3,2,0.4,0.194,410.0,Tarde
2012-10-31 20:00:00,1,10,20,3,2,0.4,0.194,268.0,Tarde
